#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      308200       6.363832e-04       2.109436e-04       4.962842e-04       2.933574e-02       3.583451e-03       1.033332e-02
      308300       6.099264e-04       1.112745e-04       4.426873e-04       2.649788e-02       3.625288e-03       1.022052e-02
      308400       7.111204e-04       3.895785e-04       5.467261e-04       2.786679e-02       3.847497e-03       9.814293e-03
      308500       1.055728e-03       6.501199e-05       4.618863e-04       2.456669e-02       3.346796e-03       9.958827e-03
      308600       4.867504e-04       1.712328e-04       3.599486e-04       2.805397e-02       2.958304e-03       1.041311e-02
      308700       4.770035e-04       1.781923e-04       3.325166e-04       2.347114e-02       3.594080e-03       9.719444e-03
      308800       9.162640e-04       5.291216e-05       5.329029e-04       2.359241e-02       4.011897e-03       9.314535e-03
      308900       5.889363e-04       1.613217e-04       3.329282e-04       2.675673e-02       2.009848e-03       9.765621e-03
      309000       7.185047e-04       8.000703e-05       2.976759e-04       2.601860e-02       3.728332e-03       1.002402e-02
      309100       7.005846e-04       4.340067e-05       3.881684e-04       2.586302e-02       2.812809e-03       9.724003e-03
      309200       4.360414e-04       1.841362e-04       2.885941e-04       1.953648e-02       3.415290e-03       9.503436e-03
      309300       9.119065e-04       2.974082e-04       5.386739e-04       2.327219e-02       3.117628e-03       9.681119e-03
      309400       8.697506e-04       5.393304e-05       4.224940e-04       2.274601e-02       3.725123e-03       9.251948e-03
      309500       5.363894e-04       1.188126e-04       3.398342e-04       3.079660e-02       3.131101e-03       9.698674e-03
      309600       1.091956e-03       1.339346e-04       5.652321e-04       2.711985e-02       3.476345e-03       9.659766e-03
      309700       6.242200e-04       1.234674e-04       3.791946e-04       3.294826e-02       3.249143e-03       1.070042e-02
      309800       6.710068e-04       7.856549e-05       3.312817e-04       2.805851e-02       3.031563e-03       1.002413e-02
      309900       9.173014e-04       1.723159e-04       3.909872e-04       2.838820e-02       2.359727e-03       9.640820e-03
      310000       5.925808e-04       1.765930e-04       3.683042e-04       2.722249e-02       3.588253e-03       1.014782e-02
      310100       4.127192e-04       1.072864e-04       3.084325e-04       4.256389e-02       3.156866e-03       1.102839e-02
      310200       9.455798e-04       1.390370e-04       4.436611e-04       2.050494e-02       3.231569e-03       9.630695e-03
      310300       1.130976e-03       2.664776e-04       4.813120e-04       2.203228e-02       4.465249e-03       9.550967e-03
      310400       5.315719e-04       1.917476e-04       3.429425e-04       1.926249e-02       2.907327e-03       9.315053e-03
      310500       7.184545e-04       2.345394e-04       4.106813e-04       3.005183e-02       3.155837e-03       1.037772e-02
      310600       1.064218e-03       2.282405e-04       5.286446e-04       2.141637e-02       3.190784e-03       1.025906e-02
      310700       6.904114e-04       1.869676e-04       4.193638e-04       2.388394e-02       3.359192e-03       9.889774e-03
      310800       6.459828e-04       1.399554e-04       3.859071e-04       2.367240e-02       3.493226e-03       1.012200e-02
      310900       4.902810e-04       1.363397e-04       2.847264e-04       2.728894e-02       4.530820e-03       1.050213e-02
      311000       8.590731e-04       7.582134e-05       4.253068e-04       2.219303e-02       3.551275e-03       9.832625e-03
      311100       3.945349e-04       1.447608e-04       3.263903e-04       3.314925e-02       2.125154e-03       1.065932e-02
      311200       7.738647e-04       1.183703e-04       3.518540e-04       2.096351e-02       2.883328e-03       9.557188e-03
      311300       9.526913e-04       7.892144e-05       4.121900e-04       1.939940e-02       3.745331e-03       9.774812e-03
      311400       9.901730e-04       1.804508e-04       4.897490e-04       2.681377e-02       3.900287e-03       9.601794e-03
      311500       8.001154e-04       2.266553e-04       4.493880e-04       3.334574e-02       4.125860e-03       1.087714e-02
      311600       6.095715e-04       1.873202e-04       3.561817e-04       3.631318e-02       4.096337e-03       1.046547e-02
      311700       9.643028e-04       1.879304e-04       4.765121e-04       2.559230e-02       3.352186e-03       9.573533e-03
      311800       5.089026e-04       2.332274e-04       3.355518e-04       2.662723e-02       3.292072e-03       1.033959e-02
      311900       8.257211e-04       2.401520e-04       4.276133e-04       2.463120e-02       3.033500e-03       1.020513e-02
      312000       6.143523e-04       3.868515e-04       4.936897e-04       2.341972e-02       3.158143e-03       1.035693e-02
      312100       9.140201e-04       1.272999e-04       4.460310e-04       2.591487e-02       2.497739e-03       9.857846e-03
      312200       9.425612e-04       1.063474e-04       5.166388e-04       2.512794e-02       4.611697e-03       9.549868e-03
      312300       1.155673e-03       1.756223e-04       5.566258e-04       1.780441e-02       3.883713e-03       9.166986e-03
      312400       8.370407e-04       1.812904e-04       4.776683e-04       2.169664e-02       3.266542e-03       9.903788e-03
      312500       8.919134e-04       1.196905e-04       4.234707e-04       2.146811e-02       3.848123e-03       1.061553e-02
      312600       8.809985e-04       2.520461e-04       5.487154e-04       3.129957e-02       3.593295e-03       1.042169e-02
      312700       1.186015e-03       3.788682e-04       6.336983e-04       3.035512e-02       4.375366e-03       1.148497e-02
      312800       9.994632e-04       2.930357e-04       5.660812e-04       2.168183e-02       3.774238e-03       9.657765e-03
      312900       1.382577e-03       1.753472e-04       5.958149e-04       2.094021e-02       3.562860e-03       9.769364e-03
      313000       6.348039e-04       2.854912e-04       4.750352e-04       2.825435e-02       3.235312e-03       1.099366e-02
      313100       8.391580e-04       2.512920e-04       4.944075e-04       2.910991e-02       3.289212e-03       1.058616e-02
      313200       9.133092e-04       1.067758e-04       4.677640e-04       3.348727e-02       3.395503e-03       1.050173e-02
      313300       7.689763e-04       1.475962e-04       3.977729e-04       2.859688e-02       2.502902e-03       1.056797e-02
      313400       9.070158e-04       1.351905e-04       4.891856e-04       3.023997e-02       3.969888e-03       1.061789e-02
      313500       7.919999e-04       1.258081e-04       5.707240e-04       3.699857e-02       2.843401e-03       1.116079e-02
      313600       9.293638e-04       3.400628e-04       5.350498e-04       5.750510e-02       4.606518e-03       1.179145e-02
      313700       1.386425e-03       2.631256e-04       6.898127e-04       2.166037e-02       4.477260e-03       1.033059e-02
      313800       9.144559e-04       3.694390e-04       6.113630e-04       4.155160e-02       3.573849e-03       1.088099e-02
      313900       1.026468e-03       1.782562e-04       4.599744e-04       2.257740e-02       3.592057e-03       1.026474e-02
      314000       9.283714e-04       1.576637e-04       4.742669e-04       3.205513e-02       3.405781e-03       1.086026e-02
      314100       6.649343e-04       1.950653e-04       3.965984e-04       2.916545e-02       3.333342e-03       1.066135e-02
      314200       7.744923e-04       2.415482e-04       4.657733e-04       2.993847e-02       3.540197e-03       1.004662e-02
      314300       7.584915e-04       1.461416e-04       4.736879e-04       2.119176e-02       3.471550e-03       9.951916e-03
      314400       7.518777e-04       1.163102e-04       3.980162e-04       1.987435e-02       2.708872e-03       1.020198e-02
      314500       1.486018e-03       1.568926e-04       7.504820e-04       2.785217e-02       3.651532e-03       1.019535e-02
      314600       1.226649e-03       1.874289e-04       6.536761e-04       2.942601e-02       2.934549e-03       1.038651e-02
      314700       1.078509e-03       1.980111e-04       6.079412e-04       2.987315e-02       2.532892e-03       1.031639e-02
      314800       7.592830e-04       7.204164e-05       3.911770e-04       2.147993e-02       3.215628e-03       1.032238e-02
      314900       8.237665e-04       1.359592e-04       4.638083e-04       2.214382e-02       3.647929e-03       1.002645e-02
      315000       1.331076e-03       2.204095e-04       6.174933e-04       2.470086e-02       4.021022e-03       1.044303e-02
      315100       1.136770e-03       2.237061e-04       5.978576e-04       2.229077e-02       4.306142e-03       1.059241e-02
      315200       8.851259e-04       2.327305e-04       5.363417e-04       2.462571e-02       3.671744e-03       1.040044e-02
      315300       8.939432e-04       2.016080e-04       4.093004e-04       2.608889e-02       3.874350e-03       1.046147e-02
      315400       4.767218e-04       1.623384e-04       2.985626e-04       2.194439e-02       2.567823e-03       9.161932e-03
      315500       7.686010e-04       2.339642e-04       3.771869e-04       3.967359e-02       3.532625e-03       1.029956e-02
      315600       6.982232e-04       1.925837e-04       4.119596e-04       2.068545e-02       3.223726e-03       9.961520e-03
      315700       8.918130e-04       1.234512e-04       4.649499e-04       2.521478e-02       3.074028e-03       1.014225e-02
      315800       6.847335e-04       1.406824e-04       3.313725e-04       3.166732e-02       3.251429e-03       9.932464e-03
      315900       6.022781e-04       1.629363e-04       3.497732e-04       3.527656e-02       3.264898e-03       1.029270e-02
      316000       5.341590e-04       1.379275e-04       3.444512e-04       3.165043e-02       4.369240e-03       9.483611e-03
      316100       6.114550e-04       2.394300e-04       3.806440e-04       2.000723e-02       3.601276e-03       9.342411e-03
      316200       9.406306e-04       1.819037e-04       4.374394e-04       1.929098e-02       3.518074e-03       9.298460e-03
      316300       9.436117e-04       1.329778e-04       4.470041e-04       2.074173e-02       3.057537e-03       9.688395e-03
      316400       5.881172e-04       1.857762e-04       3.053281e-04       2.219463e-02       2.842557e-03       8.947786e-03
      316500       8.371311e-04       1.817614e-04       3.911793e-04       2.352821e-02       3.334673e-03       1.007379e-02
      316600       6.983091e-04       5.628745e-05       3.633665e-04       2.893382e-02       3.416237e-03       9.908239e-03
      316700       1.325612e-03       1.832591e-04       6.640425e-04       2.397303e-02       3.416614e-03       1.015693e-02
      316800       1.110681e-03       1.995360e-04       4.917535e-04       2.393915e-02       3.813395e-03       1.009281e-02
